dataset,method,sample_pct,n_samples,recall,precision,igd,hv_diff,pred_pf_size,true_pf_size,repeat
SS-A,Random,20,268,0.3333333333333333,0.5,0.0134514226853542,9.134310424356262e-06,2,3,5
SS-A,Random,20,268,0.3333333333333333,0.5,0.0124796863751113,1.206376940328825e-05,2,3,6
SS-A,Random,20,268,0.3333333333333333,0.5,0.0062176955962568,1.0596777299343644e-05,2,3,7
SS-A,Random,20,268,0.0,0.0,0.0098960437202389,2.3722239750656662e-05,4,3,8
SS-A,Random,20,268,0.3333333333333333,0.3333333333333333,0.0037869588135954,7.239645144251785e-06,3,3,9
SS-A,Random,20,268,0.0,0.0,0.0091619371947141,1.6031668331898676e-05,3,3,10
SS-A,Random,20,268,0.3333333333333333,0.3333333333333333,0.0105191969208528,5.100663639479486e-07,3,3,11
SS-A,Random,20,268,0.6666666666666666,0.6666666666666666,0.0099629345383845,1.7821431035636394e-05,3,3,12
SS-A,Random,20,268,0.0,0.0,0.0103179352859686,2.9785889310149945e-05,2,3,13
SS-A,Random,20,268,0.0,0.0,0.0102959823789729,1.2415735436083376e-05,3,3,14
SS-A,Random,20,268,0.3333333333333333,0.5,0.0063614559430711,1.4153246129841238e-05,2,3,15
SS-A,Random,20,268,0.3333333333333333,0.3333333333333333,0.004459686709885,2.609535812333136e-07,3,3,16
SS-A,Random,20,268,0.0,0.0,0.0105961320023871,2.7123268878328755e-05,3,3,17
SS-A,Random,20,268,0.3333333333333333,0.5,0.0106408430636666,6.436643901914738e-06,2,3,18
SS-A,Random,20,268,0.0,0.0,0.0112676408485279,2.3883633156446504e-05,2,3,19
SS-A,Random,30,402,0.3333333333333333,0.2,0.0021980818825274,4.049241044473246e-05,5,3,0
SS-A,Random,30,402,0.0,0.0,0.008170141525462,4.032342623989073e-06,4,3,1
SS-A,Random,30,402,0.3333333333333333,0.25,0.0080680590087724,8.684323605824199e-06,4,3,2
SS-A,Random,30,402,0.3333333333333333,0.5,0.0105191969208528,4.386608702099879e-06,2,3,3
SS-A,Random,30,402,0.3333333333333333,0.5,0.0062306035449856,1.2114380724348708e-05,2,3,4
SS-A,Random,30,402,0.3333333333333333,0.3333333333333333,0.0107400541551015,2.6566109247167253e-06,3,3,5
SS-A,Random,30,402,0.3333333333333333,0.25,0.0044920381313283,1.063260210919676e-05,4,3,6
SS-A,Random,30,402,0.3333333333333333,0.3333333333333333,0.0058037608193614,5.61476421882337e-06,3,3,7
SS-A,Random,30,402,0.3333333333333333,0.2,0.0032490627647247,2.375222422186859e-05,5,3,8
SS-A,Random,30,402,0.3333333333333333,0.25,0.0105106828432188,9.060928775440963e-06,4,3,9
SS-A,Random,30,402,0.6666666666666666,0.6666666666666666,0.0041278123712276,5.4599074381908536e-06,3,3,10
SS-A,Random,30,402,0.0,0.0,0.0100201433776821,6.928156096624946e-06,2,3,11
SS-A,Random,30,402,0.6666666666666666,0.6666666666666666,0.0097607264390449,5.0327025991674784e-08,3,3,12
SS-A,Random,30,402,1.0,0.75,0.0041251605815304,3.607265725800263e-05,4,3,13
SS-A,Random,30,402,0.0,0.0,0.0101732715120059,1.420656465721628e-05,4,3,14
SS-A,Random,30,402,0.0,0.0,0.0031181428327441,2.135530008346244e-05,4,3,15
SS-A,Random,30,402,0.3333333333333333,0.2,0.0043928563205906,1.62741631493801e-05,5,3,16
SS-A,Random,30,402,0.0,0.0,0.0124880027361392,1.3318428157571883e-05,3,3,17
SS-A,Random,30,402,0.6666666666666666,0.4,0.0051902683600524,3.36402185028205e-05,5,3,18
SS-A,Random,30,402,0.6666666666666666,1.0,0.007976055691268,9.483369647905732e-06,2,3,19
SS-A,Stratified,5,67,0.0,0.0,0.0181603489336132,2.0605214678813603e-06,2,3,0
