dataset,method,sample_pct,n_samples,recall,precision,igd,hv_diff,pred_pf_size,true_pf_size,repeat
auto93,NSGA-II,30,119,0.8461538461538461,1.0,0.030613187053159883,0.00013119724041740533,11,13,7
auto93,NSGA-II,30,119,0.9230769230769231,1.0,0.0023654307550219408,0.002076364055831269,12,13,8
auto93,NSGA-II,30,119,0.9230769230769231,0.8,0.00537826584243701,0.0009064553229295127,15,13,9
auto93,NSGA-II,30,119,0.8461538461538461,0.7857142857142857,0.007667747014975491,0.01042600120838427,14,13,10
auto93,NSGA-II,30,119,0.8461538461538461,1.0,0.004654911927560421,0.00080487524433711,11,13,11
auto93,NSGA-II,30,119,0.8461538461538461,0.9166666666666666,0.0036958270386362566,0.004972822944373855,12,13,12
auto93,NSGA-II,30,119,0.9230769230769231,1.0,0.0023654307550219408,0.010003449465332845,12,13,13
auto93,NSGA-II,30,119,1.0,1.0,0.0,0.004955058769301765,13,13,14
auto93,NSGA-II,30,119,0.9230769230769231,1.0,0.007001889134167914,0.015822059160742794,12,13,15
auto93,NSGA-II,30,119,0.9230769230769231,1.0,0.007001889134167914,0.009216589861751332,12,13,16
auto93,NSGA-II,30,119,0.9230769230769231,1.0,0.01990968269566466,0.1315054528464178,12,13,17
auto93,NSGA-II,30,119,1.0,1.0,0.0,0.0002300701714022726,13,13,18
auto93,NSGA-II,30,119,0.9230769230769231,0.9230769230769231,0.0022894811725384812,0.01343129376650202,13,13,19
pom3d,NoModel,5,25,0.14285714285714285,0.25,0.19442310701664361,0.07843455739531968,4,7,0
pom3d,NoModel,5,25,0.0,0.0,0.31351288850156667,0.15929769431195373,4,7,1
pom3d,NoModel,5,25,0.0,0.0,0.2580325749537343,0.11349909653981914,6,7,2
pom3d,NoModel,5,25,0.0,0.0,0.27078582559588493,0.11924325024597189,3,7,3
pom3d,NoModel,5,25,0.2857142857142857,0.6666666666666666,0.27072885276036623,0.06700925403122679,3,7,4
pom3d,NoModel,5,25,0.14285714285714285,0.3333333333333333,0.20461914682267737,0.07545260579002377,3,7,5
pom3d,NoModel,5,25,0.0,0.0,0.2081071794723328,0.06217223940215067,4,7,6
pom3d,NoModel,5,25,0.2857142857142857,0.6666666666666666,0.16523264383180966,0.07038348135688666,3,7,7
pom3d,NoModel,5,25,0.14285714285714285,0.3333333333333333,0.18762898527539215,0.08607067057282182,3,7,8
pom3d,NoModel,5,25,0.14285714285714285,0.16666666666666666,0.08237965979235058,0.07562029634501985,6,7,9
pom3d,NoModel,5,25,0.2857142857142857,1.0,0.2583405592660597,0.011882683949104576,2,7,10
pom3d,NoModel,5,25,0.14285714285714285,0.16666666666666666,0.08171119192426078,0.07838397769698367,6,7,11
pom3d,NoModel,5,25,0.0,0.0,0.26405426069609667,0.1477297537344908,8,7,12
pom3d,NoModel,5,25,0.14285714285714285,0.5,0.26350721514956166,0.04657531821327555,2,7,13
pom3d,NoModel,5,25,0.0,0.0,0.19099023116047475,0.10492892867107646,4,7,14
pom3d,NoModel,5,25,0.14285714285714285,0.2,0.20212617375143557,0.08921559018877859,5,7,15
pom3d,NoModel,5,25,0.14285714285714285,0.5,0.19379140923612612,0.0661379630751694,2,7,16
pom3d,NoModel,5,25,0.0,0.0,0.2709905800110915,0.10945780196143942,5,7,17
pom3d,NoModel,5,25,0.0,0.0,0.2120806931791419,0.08811738885226118,4,7,18
pom3d,NoModel,5,25,0.14285714285714285,0.3333333333333333,0.18737696303860277,0.09319303565994146,3,7,19
pom3d,NoModel,10,50,0.2857142857142857,0.4,0.1341959899963048,0.04919557898761608,5,7,0
pom3d,NoModel,10,50,0.14285714285714285,0.2,0.2161777301896203,0.019853657915605408,5,7,1
pom3d,NoModel,10,50,0.14285714285714285,0.14285714285714285,0.04883957840228247,0.03999814687885284,7,7,2
pom3d,NoModel,10,50,0.14285714285714285,0.5,0.2648262329143448,0.012934335235645425,2,7,3
pom3d,NoModel,10,50,0.14285714285714285,0.25,0.15954781238807952,0.052023965608096474,4,7,4
pom3d,NoModel,10,50,0.0,0.0,0.16553828556234615,0.04494913756427723,6,7,5
pom3d,NoModel,10,50,0.14285714285714285,0.25,0.17878515958518718,0.07490281598550111,4,7,6
pom3d,NoModel,10,50,0.14285714285714285,0.14285714285714285,0.16376825784332616,0.07055524264325122,7,7,7
pom3d,NoModel,10,50,0.14285714285714285,0.125,0.12466493585727988,0.10418455663310822,8,7,8
pom3d,NoModel,10,50,0.0,0.0,0.1961422821882899,0.06574937167855674,7,7,9
pom3d,NoModel,10,50,0.0,0.0,0.19645104935030086,0.09468564685065214,5,7,10
pom3d,NoModel,10,50,0.14285714285714285,0.25,0.17830945283912833,0.013707199236842467,4,7,11
pom3d,NoModel,10,50,0.0,0.0,0.2027362263062276,0.07289566546068992,6,7,12
pom3d,NoModel,10,50,0.14285714285714285,0.3333333333333333,0.16602553078588597,0.011800993866201976,3,7,13
pom3d,NoModel,10,50,0.14285714285714285,0.5,0.2708339032332801,0.013382168779811804,2,7,14
pom3d,NoModel,10,50,0.14285714285714285,0.14285714285714285,0.1785641611451841,0.015452668186621934,7,7,15
pom3d,NoModel,10,50,0.14285714285714285,0.2,0.18492427987143964,0.042714622181401554,5,7,16
pom3d,NoModel,10,50,0.14285714285714285,0.2,0.18050674774836103,0.08461715391624436,5,7,17
pom3d,NoModel,10,50,0.14285714285714285,0.25,0.182862771999008,0.03943255394254886,4,7,18
pom3d,NoModel,10,50,0.2857142857142857,0.25,0.18418755314864813,0.02736492278177189,8,7,19
pom3d,NoModel,20,100,0.2857142857142857,0.4,0.16078250637970398,0.014787541775111398,5,7,0
